"793,POSITIVO,""Que capacidad de RECICLAJE tiene la polÃ­tica ecuatoriana, si eso aplicarÃ­amos al ambiente no queda ni un plÃ¡stico.... #coronavirus #MunicipioDeQuito #SemaforoAmarilloEnQuito https://t.co/mkELHgwte4""";;;;;
"794,POSITIVO,""Ecuador ejecuta un plan para impulsar plataformas turÃ­sticas conjuntas con los paÃ­ses de la regiÃ³n para rescatar todo perdido durante la pandemia del coronavirus, y que puede llegar a costarle al paÃ­s miles de millones de dÃ³lares. Ver mÃ¡s en https://t.co/yWRulEpDJZ https://t.co/prU9lUkAb8""";;;;;
795,POSITIVO,Un estudio reciÃ©n publicado en la revista Science ha examinado el grado de protecciÃ³n frente al nuevo coronavirus en macacos. Y hay buenas noticias: concluye que la infecciÃ³n inicial elicita anticuerpos que son neutralizantes y protegen de una segunda exposiciÃ³n al virus. https://t.co/alsjAitL0f;;;;;
"796,POSITIVO,""#CambiaTuDomicilioEc desde la comodidad y seguridad de tu hogar, a travÃ©s de nuestra plataforma virtual https://t.co/wc80qsyaVh, evitarÃ¡s aglomeraciones, traslados innecesarios y principalmente el el riesgo de contagio de coronavirus. https://t.co/JogZHI3q3c""";;;;;
797,POSITIVO,El hipoclorito sÃ³dico es un recurso eficaz ðŸ’ª frente al Covid-19 #CoronavirusEnEcuador https://t.co/ktzAe4sRoy;;;;;
798,POSITIVO,El coronavirus todavÃ­a existe por favor no bajemos la guardia cuidÃ©monos mucho y seamos responsables con nosotros y nuestros familiares... https://t.co/eL0Pom0zF1;;;;;
"799,POSITIVO,""La educaciÃ³n transforma vidas, ayÃºdanos. El #Coronavirus estÃ¡ cambiando la forma en que se imparte la #educaciÃ³n, la #escuela y el #hogar serÃ¡n uno, llevar la escuela a la casa es un enorme desafÃ­o en la equidad educativa (1/2) https://t.co/oEC49GVrh0""";;;;;
"800,POSITIVO,""La ivermectina ha sido efectiva contra el nuevo coronavirus solo in vitro, pero aÃºn no estÃ¡ probado que sirva para tratar el COVID-19 https://t.co/PlIjlGXz3y""";;;;;
801,POSITIVO,La provincia #Cuenca sigue sin registrar fallecidos por coronavirus y mantiene en 6 el número de hospitalizados https://t.co/CX0K9jv4vz;;;;;
802,POSITIVO,La creatividad de nuestra gente.  Tortillas en SancÃ¡n anti #COVID__19 . #ManabÃ­ #coronavirus #protocolo #TrabajoSiHay https://t.co/Ui97z9ASDD;;;;;
803,POSITIVO,Ahora haz una pausa y piensa que no eres la Ãºnica persona que estÃ¡ pasando por la situaciÃ³n de haber perdido el empleo ante la emergencia econÃ³mica del coronavirus. Hay muchos en peor circunstancia  #PÃ©rdidadeltrabajo #terapiaenred  #COVID__19;;;;;
804,POSITIVO,ya me los imagino para hallowen con su disfraz del coronavirus y el 31 de diciembre con sus monigotes del coronavirus tambiÃ©n jajajajaj;;;;;
805,POSITIVO,quedate en casa buenas noches Cuidate mucho #coronavirus #covid_19 #instrumentacionquirurgica #suturasilhouettesoft #ciru #operandoando20 #arsenaleros#scrub #photographerlife#photographer #medicina #medicineâ€¦ https://t.co/VILekvXkh2;;;;;
"806,POSITIVO,""El Fondo Monetario Internacional (FMI) aprobÃ³ este viernes una lÃ­nea de crÃ©dito al Gobierno chileno por 23.930 millones de dÃ³lares, en medio de la pandemia del coronavirus. ttps://t.co/nKsw9zBKZF""";;;;;
"807,POSITIVO,""SOLO PERIODISMO Coronavirus: El periodismo y los medios, mÃ¡s necesarios que nunca https://t.co/3MHlCWAhPe""";;;;;
808,POSITIVO,Amor en tiempos de coronavirus ðŸ¥;;;;;
"809,POSITIVO,""La tenista rusa, quien anunciÃ³ su retiro de la actividad, no deja de sorprender a sus seguidores, quienes esperan verla de regreso a las canchas.  https://t.co/qR7UWqYr4o""";;;;;
810,POSITIVO,Querido pÃºblico conocedor Â¿Andas buscando mascarillas? Una compaÃ±era de clases estÃ¡ confeccionando en la ciudad de Guayaquil por si estÃ¡n interesados. #coronavirus #QuedateEnCasa https://t.co/VOwauohV8d;;;;;
811,POSITIVO,Los pueblos indÃ­genas de la Amazonia ecuatoriana presentaron medidas cautelares contra el Estado ecuatoriano a fin de que se disponga atenciÃ³n sanitaria a sus habitantes. Ya se reportan contagios y fallecimientos por #COVID19 https://t.co/TAQ6uPXXax VÃ­a @ActualidadRT;;;;;
"812,POSITIVO,""Todos juntos con el objetivo de disminuir el impacto de la crisis sanitaria por Coronavirus. Gracias a la @UniversidadB , a su rector @ArturoRojasSnc1 y a los estudiantes de la Carrera de AgronomÃ­a por la donaciÃ³n de 6.500 choclos que se distribuirÃ¡n en Guaranda Pueblo Solidario. https://t.co/CzkipU8P2z""";;;;;
813,POSITIVO,ðŸ”´ #COVID19 | Un estudio realizado por el Municipio de #Portoviejo y la UTM determinÃ³ que 8 de cada 10 habitantes del cantÃ³n no tienen el virus &gt;&gt;&gt;https://t.co/DuJoaEKaW4 https://t.co/54KVe45tHs;;
"814,POSITIVO,""Â¡Forma parte del Multifest School! ðŸŽ¬ En esta ediciÃ³n, la temÃ¡tica para desarrollar los trabajos es: â€œEl coronavirus en el Ecuadorâ€. CuÃ©ntanos, en una propuesta, las diferentes representaciones grÃ¡ficas y visuales sobre esta pandemia. ðŸ‘‰ https://t.co/sCAkppzMHg https://t.co/Juc5cGqkQ3""";;;;;
"815,POSITIVO,""#AccionesPorGuayas En coordinaciÃ³n con los Municipios  y Juntas Parroquiales, se hizo la entrega de amonio cuaternario para sanitizar toda la provincia y asÃ­ combatir el #coronavirus. https://t.co/TNRrd1hjPa""";;;;;
816,POSITIVO,#CoronavirusenEcuador: Chone decide paso a semÃ¡foro amarillo desde el 3 de junio. â–º https://t.co/vCyN7UJ5GC https://t.co/6AuFLlVZUf;;;;;
817,POSITIVO,Â¿CÃ³mo prevenir la enfermedad en la comunidad indÃ­gena? Revisa esta guÃ­a de @CONAIE_Ecuador para manejo del coronavirus en territorios indÃ­genas.  https://t.co/mmr54nQF4H;;;;;
"818,POSITIVO,""#Covid19| Un centenar de laboratorios de todo el mundo libran una carrera contrarreloj para lograr una o varias vacunas contra el nuevo coronavirus. De ellos, diez han llegado a la fase de ensayos humanos. #ComercioEc https://t.co/JHsJb8E5bf""";;;;;
"819,POSITIVO,""#AccionesPorGuayas SanitizaciÃ³n de calles y espacios abiertos con amonio cuaternario, con el propÃ³sito de evitar o eliminar la presencia del #coronavirus. https://t.co/Ktn7yxNZQ2""";;;;;
"820,POSITIVO,""Cero celular, cero redes sociales. Gran impacto el coronavirus 😂 https://t.co/Q0MFjdvhY4""";;;;;
821,POSITIVO,Viceministro de Salud seÃ±ala que #Quito tendrÃ¡ mÃ¡s camas de cuidados intensivos https://t.co/wGBljta3F1;;;;;
"822,POSITIVO,""#Latacunga ðŸ‘‡ðŸ‘‡ðŸ‘‡ Las salas de emergencia, hospitalizaciÃ³n de la casa de salud mÃ¡s grande de Cotopaxi, aÃºn mantienen espacios libres para la atenciÃ³n de pacientes contagiados de coronavirus. Detalles: https://t.co/X3pdc1K1i7 ðŸ‘ˆðŸ‘ˆðŸ‘ˆ https://t.co/SdWCIUzXpq""";;;;;
"823,POSITIVO,""La medida iniciarÃ¡ el 3 de junio. Ese dÃ­a, #Quito pasarÃ¡ a semÃ¡foro amarillo en la movilidad de sus ciudadanos. https://t.co/HaLldwoHgN""";;;;;
"824,POSITIVO,""(AmpliaciÃ³n) #CoronavirusenEcuador: Hay mÃ¡s casos descartados que confirmados, segÃºn viceministro de Salud. â–º https://t.co/YnUXp2kx6L https://t.co/5hRkOyVteB""";;;;;
"825,POSITIVO,""Según las autoridades educativas, los establecimientos, docentes, tutores y autoridades estÃ¡n listos para implementar el modelo pedagÃ³gico nacional """"Aprendemos juntos en casa"""". https://t.co/uDrbuXzpQG""";;;;;
826,POSITIVO,Ten un excelente fin de semana! #felizviernes #viernes #bienestar #coronavirus #covid #covid19 #stayathome #yomequedoencasa #quito #ecuador #stayinhome #coronavirusecuador #urgente #emergencia #ultimahora #cuarentena #yoentrenoencasa https://t.co/3Pnl6GJkhC;;;;;
827,POSITIVO,Si no me da coronavirus hasta mi cumpleaÃ±os me tatúo;;;;;
828,POSITIVO,El sector hotelero de Santo Domingo intenta superar la crisis econÃ³mica provocada por el coronavirus. https://t.co/LzykS9BeLz https://t.co/C0YI1T1DHl;;;;;
829,POSITIVO,Se termina mayo y nos tomamos un momento para agradecer a todo el personal mÃ©dico que estos meses difÃ­ciles estuvo en la primera lÃ­nea de fuego venciendo al #coronavirus. ðŸ‘©â€âš•ï¸ðŸ‘¨ðŸ½â€âš•ï¸ Â¡Gracias por salvar vidas y cuidar de todos! ðŸ™ðŸ¼  #stopcovid #healthcareworkers #heroes #Guayaquil https://t.co/yiSE8YCKg5;;;;;
"830,POSITIVO,""#Ecuador: """"Vuelos comerciales se reactivan desde el lunes 1 de junio en el aeropuerto Mariscal Sucre de Quito  https://t.co/PLBV588Jfk"""" https://t.co/gQJOptxLQK""";;;;;
831,POSITIVO,Farmacéutica asegura que hay un 99% de probabilidades de que su vacuna del coronavirus sea un éxitoðŸ“£ ðŸ™Œ Revisa la informaciÃ³n completa haciendo clic en el siguiente link ðŸ“² https://t.co/N8d8eUSCzF #Coronavirus #Vacuna #Covid https://t.co/QkS4EQE3di;;;;;
832,POSITIVO,Millones destinados a la ayuda del coronavirus palestino canalizada a grupos vinculados al terrorismo - Unidos xâ€¦ https://t.co/mUx8I2qUt7 a travÃ©s de @unidosxisrael;;;;;
833,POSITIVO,# Ecuador: Empleador debe cumplir con medidas para la labor presencial de los trabajadores en medio del covid-19 ðŸ”´El @MinTrabajoEc emitiÃ³ una guÃ­a con lineamientos de bioseguridad para el reinicio de la jornada laboral presencial. ðŸ‘‰@elcomerciocom: https://t.co/zJVqJzxcl9 https://t.co/jdXBvwydx8;;;;;
834,POSITIVO,a) Reflexiones sobre la pandemia de coronavirus realizadas el mes de abril de 2020 #Covid19Ec #Covid19 #coronavirus https://t.co/MTezAT4aVM;;;;;
"835,POSITIVO,""#Coronavirus: las pruebas tempranas y los cierres rÃ¡pidos impidieron """"hasta 100,000 muertes"""" en Alemania ðŸ‡©ðŸ‡ª https://t.co/nFlrKUlEgc""";;;;;
"836,POSITIVO,""Atención @luisabinader @LeonelFernandez @MorenoGuillermo @QuiqueAntun @pelegrinc en esta  cuenta regresiva hasta 5/7, es necesario concentrarnos en hacer que el oficialismo reciba su castigo por robarse el dinero pÃºblico y los muertos de Coronavirus por deficiencias del gobierno""";;;;;
"837,POSITIVO,""#JuntosSaldremosAdelante | Gracias al ComitÃ© Especial de Emergencia por Coronavirus en Guayaquil, que al conocer la situaciÃ³n por la que atraviesa nuestra Provincia nos hizo llegar medicinasðŸ’Š Estas serÃ¡n suministradas a pacientes con Covid-19, como parte de su tratamiento ðŸ˜· https://t.co/XqEgNhI3DB""";;;;;
838,POSITIVO,La industria farmacÃ©utica cree en una vacuna en 2020 contra el coronavirus | Ecuavisa https://t.co/OKRAua6LR2;;;;;
839,POSITIVO,Antes: El amor en los tiempos del cÃ³lera Ahora: El amor en los tiempos del coronavirus;;;;;
"840,POSITIVO,""Â¡Manos siempre limpias, por tu salud y vida! Las manos son una de las principales fuentes de transmisiÃ³n de enfermedades y en el caso del coronavirus la puerta de entrada en contacto con la nariz y boca. Identifica como lavarlas correctamente, salva tu vida. #DisciplinaParaVolver https://t.co/LoBhnXqenG""";;;;;
841,POSITIVO,Lavar tus manos es la mejor forma de prevenir el coronavirus. Recuerda frotar con agua y jabÃ³n todas las partes de tu mano. #DisciplinaParaVolver https://t.co/R608kf2I3F;;;;;
"842,POSITIVO,""Sigue estas instrucciones para evitar la contaminaciÃ³n de tu hogar con el virus COVID-19 ðŸ˜· Define tres Ã¡reas adjuntas, si es posible marca cada Ã¡rea con cinta de color #coronavirus #covid19 #salud #higiene #normas #areas #medicina #quedatencasa https://t.co/4HkyPAWguE""";;;;;
"843,POSITIVO,""@mariaines_rp Yo solo entiendo que hicieron un estudio jajajaja, pero ya no tengo coronavirus, soy literalmente un sobreviviente""";;;;;
"844,POSITIVO,""#Noticias Corea del Sur en camino a importar el Remdesivir,producido por Gilead Sciences Inc para el tratamiento del coronavirus. MÃ¡s detalles: https://t.co/Qal4YDRgfn""";;;;;
845,POSITIVO,La conmovedora historia del bebÃ© que venciÃ³ al coronavirus despuÃ©s de 32 dÃ­as en coma - Infobae https://t.co/P9WGFF0m5v;;;;;
"846,POSITIVO,""#Espejo | Con el objetivo de evitar el incremento de casos de coronavirus en la poblaciÃ³n, la direcciÃ³n distrital 04d03 Espejo-Mira, recibe 300 pruebas rÃ¡pidas para covid 19 por parte del GAD Espejo.  #YoSoyMSP https://t.co/ywqki00hWp""";;;;;
847,POSITIVO,El Alcalde de Daule parece que encontró la cura para el #Coronavirus #SemaforoVerde @WilsonCanizares;;;;;
848,POSITIVO,Municipio habilita carpa para atender casos con sÃ­ntomas de coronavirus en acceso a Guayaquil ðŸ‘‰ https://t.co/fOtGoL2xyb https://t.co/vKebEe7CYh;;;;;
849,POSITIVO,JUNTOS PARAMOS AL #COVID19 #Coronavirus #coronavirusecuador #ecuador #bioseguridad #seguridadindustrial #quedateencasa #YoMeQuedoEnCasa https://t.co/9hAlxavwqr;;;;;
850,POSITIVO,Ahora atienden de 10:30 hasta las 15:00 con el aforo según semÃ¡foro amarillo pero es inhumano que se vayan a almorzar los trabajadores mientras la gente sigue aguantando sol en los exteriores. El usuario tambiÃ©n tiene hambre. #coronavirus #Ecuador @SRIoficialEc https://t.co/mYrAJIERxx;;;;;
"851,POSITIVO,""#WQNoticias / Un brote de coronavirus COVID-19 fue controlado en la cÃ¡rcel de Ambato, donde un 70% de los 620 presos se contagiÃ³. Este viernes 29 de mayo el director del Servicio de RehabilitaciÃ³n Social. https://t.co/LZy2QVy0Xb https://t.co/PFTRGLR7tj""";;;;;
852,POSITIVO,Brinda un ambiente seguro a tus colaboradores y clientes con nuestro Kit medición temperatura para ingreso de clientes/personas. Más información: https://t.co/cYdvCiEzFi #coronavirus #mediciondetemperatura #termometrosdigitales #equiposdemedicion #covidecuador https://t.co/uPfsKRrUZB;;;;;
853,POSITIVO,Viajes locales y más cortos se prevÃ©n tras reinicio de los vuelos en Ecuador. â–º https://t.co/IRo3AvA9cn https://t.co/jyUY6OQuDa;;;;;
854,POSITIVO,#ATENCIÓN | Hasta hoy se ha descartado que 49.719 personas estÃ©n contagiadas con #coronavirus en Ecuador. Hay 3.850 personas que se han recuperado.  Â» https://t.co/ZG8aKRdXOc #Covid_19 https://t.co/snaeHMPbG4;;;;;
855,POSITIVO,@luisevivanco Pana un consejo... no trates de desprestigiar el buen nombre y prestigio del alcalde @LoroHomero el ya tiene posicionado su buen proceder! Yo soy de Guayaquil pero al CÃ©sar lo que es del CÃ©sar!! #coronavirus #COVID__19 #Ecuador #29May #VotoDeConfianza #Covid19Ec;;;;;
"856,POSITIVO,""Así lo decidió el COE Cantonal. Daule se convierte en el segundo cantÃ³n en pasar a semaforizaciÃ³n verde, luego de Aguarico, en la provincia de Orellana. Daule fue el segundo cantÃ³n del Guayas con mÃ¡s casos de coronavirus. https://t.co/hMsATqylKV""";;;;;
857,POSITIVO,#Daule desde el 2 de junio pasa a #SemÃ¡foroVerde #Guayas #Ecuador #coronavirus https://t.co/EIN7ztF7Mv;;;;;
"858,POSITIVO,""Esta semana, el gobierno nacional autorizÃ³ que las prÃ¡cticas individuales de futbolistas comiencen el 8 de junio, con el objetivo de retomar en agosto el torneo de primera divisiÃ³n, suspendido a mediados de marzo por la pandemia de coronavirus.""";;;;;
859,POSITIVO,Centros educativos exploran formas creativas para que sus estudiantes aprendan durante la nueva normalidad por la pandemia. Â¿CÃ³mo enfrentan el problema las universidades? Â» https://t.co/QQwthcP87j https://t.co/aTB4Lp2Msb;;;;;
860,POSITIVO,Efecto coronavirus: los paÃ­ses y los destinos que pagarán a los turistas para que los visiten - Infobae https://t.co/Mx90joxAqw;;;;;
"861,POSITIVO,""Jennie Stejna tiene 103 años venció al #coronavirus y logró recuperarse. Para celebrarlo, hizo un pedido muy especial, poder tomarse una cerveza. Y se lo cumplieron ðŸ» su nieta, Shelley Gunn, compartiÃ³ el momento. https://t.co/DPPXpdi8mV""";;;;;
862,POSITIVO,Si el coronavirus le puso fin a esto entonces no todo fue malo. https://t.co/kJjiTnb8qo;;;;;
863,POSITIVO,Viajes locales y mÃ¡s cortos se prevÃ©n tras reinicio de los vuelos en Ecuador https://t.co/9nEY6tqgrJ por @eluniversocom;;;;;
"864,POSITIVO,""Coronavirus: Con pruebas rÃ¡pidas y estrictas reglas, el aeropuerto de Guayaquil se reabre este 1 de junio https://t.co/1VGYb3i5JR""";;;;;
865,POSITIVO,El grupo de investigación en QuÃ­micainformÃ¡tica y NutriciÃ³n realizÃ³ un estudio con un medicamento para uso humano y otro para veterinario que demostraron la capacidad de inhibir una enzima para la propagaciÃ³n del #virus. Detalles enâ–º https://t.co/GzNIMaUYrp https://t.co/eNpLMR376r;;;;;
"866,POSITIVO,""#Atención Cerca del 90% de contagiados de coronavirus ha superado la enfermedad, dice el Ministro de Salud Más información: https://t.co/YgHip7V6f8 https://t.co/oU5c1qWbTA""";;;;;
867,POSITIVO,Sin ninguna condicionalidad el FMI aprobÃ³ una â€œlÃ­nea preventivaâ€ por 11.000 millones de dÃ³lares para PerÃº para combatir el coronavirus.    Fuente: INFOBAE;;;;;
"868,POSITIVO,""#Cuenca| Este año el Corpus Christi o llamado Septenario, que se celebra cada junio en Cuenca, no tendrá la tradicional feria de venta de dulces, debido a la emergencia sanitaria por el coronavirus o Covid-19. #MercurioEc https://t.co/B8iKjQLFX5""";;;;;
"869,POSITIVO,""Un respiro para la humanidad. #Covid_19 #Libano #coronavirus #vaccines #HOAX #Trump https://t.co/sD188xFlzD""""""";;;;;
870,POSITIVO,COE cantonal de #Daule analiza este viernes 29 propuesta de cambiar a semÃ¡foro verde desde el 2 de junio â–º https://t.co/VBbTGkVtAd https://t.co/z2nGh4Zyrj;;;;;
871,POSITIVO,¡Un trabajo en conjunto contra el coronavirus! En varios sectores de Manta se desplazan varias brigadas mÃ©dicas para realizar un mapeo en lugares estratÃ©gicos de la ciudad. (1/2) https://t.co/yPxT3jJTtO;;;;;
"872,POSITIVO,""Si debe salir de casa por trabajo o por algo realmente necesario, recuerde tomar todas las precauciones necesarias para evitar contagiarse de coronavirus. en Xtasis Radio Program https://t.co/oEjKSJO3Xj""";;;;;
"873,POSITIVO,""En el portal de Compras PÃºblicas hay 13 procesos de adquisiciÃ³n de pruebas PCR. La mayorÃ­a de ellos corresponde a gobiernos seccionales, que adquieren los tests para aplicarlos en su poblaciÃ³n. Â» https://t.co/iPuWLZc8wg #Covid_19 https://t.co/YU0dHKmqe1""";;;;;
"874,POSITIVO,""El #Conadis coordina la atenciÃ³n para personas con discapacidad en diferentes Ã¡mbitos entorno al #covid19. Lucia Naranjo, titular del Conadis en #Cotopaxi, dio a conocer que hasta el momento se conoce de 4 personas que han dado positivo para #coronavirus. https://t.co/1fB9nlPPqQ""";;;;;
875,POSITIVO,El aire libre como profilaxis contra el coronavirus https://t.co/lc9ZuYbS9n vía @el_pais ;;;;;
876,POSITIVO,El profesor de Harvard que se convirtiÃ³ en multimillonario gracias al coronavirus https://t.co/ZPwrPHTftR https://t.co/cLEW2eMJlT;;;;;
877,POSITIVO,Con estos saludos alternativos puedes reducir el riesgo de infección por #coronavirus. Más información en ðŸ‘‰ https://t.co/ZrXb8dH1l4 https://t.co/VNFuH14c29;;;;;
878,POSITIVO,Este hallazgo podrí­a explicar la alta prevalencia del coronavirus en las residencias de mayores o centros de cuidados. https://t.co/sEhzAjcNws;;;;;
879,POSITIVO,El ibuprofeno podría ser la respuesta al Coronavirus Parte 2 con la Dra.... https://t.co/LLqdR9KM6q a travÃ©s de @YouTube;;;;;
"880,POSITIVO,""Cerca del 90% de contagiados de coronavirus ha superado la enfermedad, dice el Ministro de Salud â–º https://t.co/cozN7yjvI3 https://t.co/zPzoqFjKez""";;;;;
"881,POSITIVO,""Recomendaciones adaptadas a la realidad de nuestro paÃ­s para el manejo de pacientes con EM en el contexto de COVID-19, es el tema de nuestra Ãºltima publicaciÃ³n. Ya disponible en la nueva ediciÃ³n de la @RevEcuatNeurol #Covid19 https://t.co/4UhCuWVCug https://t.co/L4XPQtVFPy""";;;;;
"882,POSITIVO,""Ecuador: restricciones en semáforo rojo, amarillo y verde del mes de junio ante coronavirus https://t.co/TV8hfAXbMv https://t.co/5U4nE4vdAC""";;;;;
"883,POSITIVO,""#Coronavirus: Nueve cantones de Guayas compraron mascarillas, trajes y pruebas a costos elevados. Se aferran a que al inicio hubo especulaciÃ³n y escasez.ðŸ‘‡ðŸ»""";;;;;
"884,POSITIVO,""Me encariñe contigo y te fuiste, haré lo mismo con el coronavirus. """;;;;;
885,POSITIVO,Coronavirus: Alcalde de Tulcán propondrá al COE cantonal el cambio a semáforo amarilllo a partir del 3 de junio https://t.co/8OfPp7LK22 https://t.co/DmU5liXI61;;;;;
"886,POSITIVO,""Lí­neas A,B,C,D,E y H- Por protocolo de prevenciÃ³n circula con un servicio especial. 06:00  https://t.co/ucDMWdeJoQ""";;;;;
"887,POSITIVO,""Coronavirus: Guayaquil se alista para la â€˜nueva normalidadâ€™, entre pedidos de plazos y ajustes https://t.co/hiUQCB7hOX""";;;;;
"888,POSITIVO,""#Ecuador: """"40 cantones en amarillo se alistan para nuevas normas https://t.co/rKcbM91pHh"""" https://t.co/bEKNpXPe6F""";;;;;
"889,POSITIVO,""TECNOLOGÍA SERVICIOS E INSUMOS MÃ‰DICOS PARA AMERICA LATINA â—ï¸ Para Hospitales, ClÃ­nicas y Laboratorios â—ï¸https://t.co/DCkV4piWJ7 #insumos #medicos #meditech #medicina #quirurgia #doctor #medico #covid_19 #coronavirus #cientÃ­fico https://t.co/KgrBxSHFlj""";;;;;
890,POSITIVO,Josefina Coloma es una cientÃ­fica ecuatoriana radicada en California. El resultado de su investigaciÃ³n tambiÃ©n beneficia a Ecuador:â–¶ï¸ https://t.co/iQHEWCMnhv https://t.co/NWD065LeZM;;;;;
891,POSITIVO,Ford desarrolla software para matar el coronavirus dentro del vehÃ­culo https://t.co/erLAz7cHYB;;;;;
892,POSITIVO,#FútbolEC En @Aucas45 estÃ¡n listos para volver a la actividad con los chequeos por #coronavirus ; https://t.co/gGWCh7p6OE https://t.co/cfflpeedYI;;;;
893,POSITIVO,Identifican dos antiinflamatorios que inhiben la replicaciÃ³n del virus del COVID-19 https://t.co/9yR5DOOTNy;;;;;
"894,POSITIVO,""#LasMásLeÃ­das | Ecuador, que reanudará los vuelos locales y algunos internacionales el 1 de junio, mantendrá la prohibición de ingreso para aquellos provenientes de paÃ­ses con un alto contagio de #coronavirus. https://t.co/BRsTDa4A74""";;;;;
"895,POSITIVO,""@daanelalejandro https://t.co/ySsQl3Oa9H creo q s hora de vencer el panico q nos creo toda la prensa y autoridades como cabinas d desinfeccion, uso de guantes el resto mascarilla, distanciamiento y alcohl gel hasta el 2021""";;;;;
"896,POSITIVO,""Muchí­simas Gracias por RT """"ðŸ€ðŸ€ðŸ€27/05/2020 (por Pepito G.): """"Coronavirus (COVID-19, SARS-CoV-2): @EuroLeague Cancelada (MVP, Quinteto)"""" https://t.co/5vegAJDwb7ðŸ€ðŸ€""""@DCuadrado70, que se conozcan los Datos. Salud-Salut-SaÃºde-Gora zu (leÃ­do Gora ssu)-Cheers-Prost-KanpaiðŸ€ðŸ€ðŸ€ðŸ€ðŸ€ðŸ€""";;;;;
"897,POSITIVO,""Disfruta de Internet, telefonÃ­a y cable! #tvcable #QuedateEnCasa #coronavirus #COVIDãƒ¼19 #Covid19Ec #Entretenimiento https://t.co/3nU31LYxfI""";;;;;
"898,POSITIVO,""La emergencia de salud pÃºblica debido a #COVID-19 exige que los profesionales de salud posean conocimiento actual de la pandemia. Por esto, el objetivo de esta carta es destacar los efectos neurolÃ³gicos potenciales de COVID-19. LÃ©ala en https://t.co/3igwwuDJRc https://t.co/snbImst31K""";;;;;
"899,POSITIVO,""#EXPRESIONES | La actriz ecuatoriana aprovechÃ³ este tiempo de confinamiento para reinventarse, plantar un huerto, tomar clases de yoga o de flamenco. https://t.co/ZQUXMlxNvS""";;;;;
"900,POSITIVO,""Estos son los pueblos que aspiran a ser Capital del Turismo Rural, el mejor revulsivo econÃ³mico en tiempo de coronavirus https://t.co/ht06anVILn a travÃ©s de @elEconomistaes""";;;;;
901,POSITIVO,Estas pruebas permitirÃ¡n contar con un diagnÃ³stico de anticuerpos del personal que ha estado en contacto con personas sospechosas o confirmadas de #Covid_19â–º https://t.co/HRKhNTALQf https://t.co/qRFPWT4uNy;;;;;
902,POSITIVO,Aquí­ los pedidos del Municipio de #Quito que fueron aceptados por el COE nacional para el semÃ¡foro amarillo https://t.co/F1IrVZxlx5 #Ecuador;;;;;
"903,POSITIVO,""La recomendación general sigue siendo """"""""quédate en casa"""""""", por lo que es importante que sigamos cuidándonos. Ahora es momento para reconectarse con las personas y tambiÃ©n para recargar tu cuerpo y mente. Â¿QuÃ© haces en esta """"""""nueva normalidad""""""""? Fuente: https://t.co/fUMPqh6SWI""";;;;;
904,POSITIVO,Los indÃ­genas afrontan el #coronavirus con su saber ancestral  ðŸ‘‰ https://t.co/TdpoQYNUwa . #mercurioec https://t.co/hugAC58Nis;;;;;
"905,POSITIVO,""Ese dí­a la capital ingresará al semáforo en amarillo de la #EmergenciaSanitaria por el #coronavirus, lo que implica la reapertura de las actividades cotidianas, con restricciones en la concentraciÃ³n de personas en un mismo espacio. Detalles enâ–¼ https://t.co/ogdWUQB2l8""";;;;;
"906,POSITIVO,""¡Juntos combatamos el #COVID-19 con 3 cosas! ðŸ’¦ðŸ¤²ðŸ½Lavado de manos frecuente ðŸ™ðŸ½â€â™‚ï¸âž¡ï¸Distancia entre personas  ðŸ˜·âœ…Uso de mascarillas Mi compromiso por Quito, desde @AMTQuito, es permanente. CuidÃ©monos para superar este brote de coronavirus. https://t.co/DtARuFsOgC""";;;;;
907,POSITIVO,Buenas noches. No me olvido de rezar todos los dÃ­as. Lo que si me olvido muy seguido es pedirles a ustedes que no se olviden rezar todos los dÃ­as el SantÃ­simo Rosario a Dios y la SantÃ­sima Virgen Maria agradeciendo por estar vivos y pidiendo nos libren del Coronavirus.;;;;;
908,POSITIVO,siento que no me voy a contagiar con el coronavirus;;;;;
"909,POSITIVO,""El ministro de Salud, Juan Carlos Zevallos, asegura que cerca del 90% de contagiados con #coronavirus han superado la enfermedad. Â» https://t.co/al4IO19nwf #COVID_19 https://t.co/tTyZ8FRE5g""";;;;;
"910,POSITIVO,""En Guayaquil, una semana con menos casos del nuevo coronavirus Enlace: https://t.co/fLy4hM1s9Q VÃ­a @elcomerciocom https://t.co/lRBeuuAw6N """;;;;;
911,POSITIVO,EN VIVO #DeLey express consultas juridicas. Gracias por sumarse!!! Nuestro aporte durante el tiempo de #coronavirus #Covid_19 #28Mayo https://t.co/kc2qGn3Uy5;;;;;
"912,POSITIVO,""@xvillalba1 @CynthiaViteri6 Muchos paÃ­ses ya tienen fecha de apertura al turismo internacional con pruebas PCR (unos a costo de pax y otros el paÃ­s asume el costo) a la llegada y 24 horas de aislamiento. Si es negativo, turista continÃºa su viaje. Islandia, por ejemplo. https://t.co/BUD81iiiAL""";;;;;
"913,POSITIVO,""Como parte de la colaboración del Comité Especial de Emergencia por el #Coronavirus en Guayaquil, que lidera Jaime Nebot, exalcalde de #Guayaquil, recibimos 30 kits con medicinas para combatir este virus. El alcalde de #Babahoyo, Carlos German, las recibiÃ³ por medio de """;;;;;
914,POSITIVO,Si señor. Cuenca es cultura y educaciÃ³n.. De esto salimos todos #coronavirus #cuencaresponsable https://t.co/SsUOcFa4At;;;;;
