,0
381,"RT @espol: Diario @Expresoec destaca la labor del Laboratorio para Investigaciones Biomédicas de #ESPOL, en el cual se desarrolla un protot…"
382,#Internacional | Personal de salud en #México denuncia que los obligan a reutilizar mascarillas en plena emergencia por #coronavirus &gt;&gt;&gt; https://t.co/Xqs6MUIR4I https://t.co/BuEnTTwMxm
383,La OMS descarta cada vez más una segunda ola del coronavirus - https://t.co/tSopVWzfQW https://t.co/FPzNrK4Quf
384,"RT @EmbajadaChinaEc: (1/1) #LaVerdad | ❌Alegación: los chinos contrajeron el nuevo coronavirus mientras comían murciélagos.

✅Realidad Veri…"
385,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
386,RT @yitux: Les presento el nuevo servicio de https://t.co/seA3WgeQEC: Nosotros filmamos y uds supervisan todo EN VIVO desde la comodidad de…
387,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
388,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
389,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
390,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
391,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
392,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
393,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
394,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
395,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
396,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
397,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
398,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
399,"RT @natyygav: Gente desde la Academia aportando  en la crisis de #COVIDー19 en #Quito
#Epidemiología
#saludpublica 
#Ciencia
#coronavirus ht…"
400,"RT @carlospanchi2: SISTEMA DE LAVAMANOS ANTI COVID-19🚰🚫🦠

Para prevenir el coronavirus es importante lavar tus manos frecuentemente
AUTOMAT…"
401,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
402,RT @pameaguirre1: Frente al nuevo coronavirus urge una respuesta global y una cooperación multilateral para los desafíos cada vez mayores q…
403,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
404,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
405,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
406,"(1/1) #LaVerdad | ❌Alegación: los chinos contrajeron el nuevo coronavirus mientras comían murciélagos.

✅Realidad Verificada:
-Los murciélagos nunca han sido parte de la dieta china👇"
407,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
408,RT @pameaguirre1: Frente al nuevo coronavirus urge una respuesta global y una cooperación multilateral para los desafíos cada vez mayores q…
409,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
410,"RT @pamozaec: Esta manifestación puede ser más destructiva que la de octubre, nadie se cuida de el coronavirus."
411,"RT @Vice_Ec: “Debemos luchar contra el coronavirus, la corrupción, las noticias falsas, el hambre, la inequidad y los intereses mezquinos d…"
412,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
413,"RT @el_telegrafo: Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo qu…"
414,"RT @oxialfarm: Cuando las células que crecen en placas de laboratorio recibieron el interferón IFN-1 antes de la exposición al coronavirus,…"
415,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
416,"RT @mercurioec: #Ecuador reporta 3.203 muertos y 37.355 contagiados por #coronavirus
👉 https://t.co/fP2ISEkX2c
.
#mercurioec https://t.co/i…"
417,"Al permanecer todo el día en casa por la emergencia sanitaria del #Covid_19, las niñas y las adolescentes han asumido las actividades del hogar ¿cuáles son las razones?
https://t.co/pFkdTkqJEW"
418,"Suecia supera los 39 fallecidos por 100 mil habitantes debido al #coronavirus, causante de la enfermedad #covid_19, lo que ubica a esta nación en el primer puesto entre los países nórdicos por ese indicador.
►https://t.co/G7u5QrFhGa https://t.co/OVAI8s6w9B"
419,"RT @Manuel_EGP: @EcuavisaInforma Que la Rosa de Guadalupe meta otra vez los carros a la pista del aeropuerto José Joaquín de Olmedo, lo mal…"
420,"#Ecuador reporta 3.203 muertos y 37.355 contagiados por #coronavirus
👉 https://t.co/fP2ISEkX2c
.
#mercurioec https://t.co/inyASGUXNw"
421,"RT @carlospanchi2: SISTEMA DE LAVAMANOS ANTI COVID-19🚰🚫🦠

Para prevenir el coronavirus es importante lavar tus manos frecuentemente
AUTOMAT…"
422,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
423,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
424,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
425,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
426,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
427,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
428,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
429,RT @pameaguirre1: Frente al nuevo coronavirus urge una respuesta global y una cooperación multilateral para los desafíos cada vez mayores q…
430,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
431,"RT @DuranGad: Esta tarea se realiza varias veces a la semana, en doble horario; mañana y tarde, el objetivo de prevenir posibles casos de C…"
432,Lenín Moreno capitaliza la crisis del coronavirus para reprochar la herencia de Rafael Correa  https://t.co/a1Cx3mgzwH vía @el_pais
433,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
434,"RT @aerogalapagos: Los aeropuertos de #Guayaquil y #Galápagos están listos para reiniciar sus operaciones, así lo explica el Presidente de…"
435,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
436,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
437,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
438,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
439,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
440,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
441,"RT @ntubay: La @espol también va tras una vacuna contra el Covid-19. 
Más que a la competencia global, apunta a crear una plataforma para p…"
442,"RT @DuranGad: ESTAMOS JUNTOS POR LA VIDA 👨‍👩‍👧‍👦❤️🇪🇨

Agradecemos de manera especial al: 

Comité Especial de Emergencia por Coronavirus en…"
443,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
444,"RT @carolgrillito: ¡ATENTI!

Aquí parte de la desgraciada historia del morenato. 

@Lenin en cambio mintiendo en la @AsambleaEcuador 

http…"
445,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
446,"#Atención
Alarmante aumento de casos de coronavirus en Quito
Más información: https://t.co/2XKLMOyw4Y https://t.co/ffoIbML9Xh"
447,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
448,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
449,"RT @espol: Diario @Expresoec destaca la labor del Laboratorio para Investigaciones Biomédicas de #ESPOL, en el cual se desarrolla un protot…"
450,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
451,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
452,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
453,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
454,"RT @LuisPerozoPadua: En Venezuela 131 casos de Coronavirus por día y más de 1000 contagiados, pero lo peor, sin las más mínimas condiciones…"
455,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
456,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
457,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
458,"RT @Expresoec: Debido a la emergencia del #coronavirus, Michela Pincay cerrará su local de Guayarte. Los detalles. 👇 https://t.co/28SuFqDy9m"
459,"no se que me ahoga mas el corona virus, o las mascarillas pero uno de las dos me quiere matara asfixiado. #coronavirus"
460,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
461,RT @pichinchauniver: 🌎#ElMundo | #Japón levanta en todo su territorio el estado de emergencia impuesto por el #coronavirus. Los detalles ➡h…
462,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
463,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
464,"RT @Expresoec: #COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detec…"
465,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
466,"@carlospanchi2 Pongo a disposición a excelente precio, automatización de lavamanos,  LAVANDONOS LAS MANOS CON FRECUENCIA¡¡ derrotaremos al coronavirus¡¡¡ 
@LoroHomero @elKikeVivanco @Lilia_Yunda @LuchoBaldeon 
Su ayuda reenviando.
Gracias, saludos."
467,"RT @afpquito: 🇪🇨 Los católicos de #Ecuador, que representan el 70% de los 17,5 millones de habitantes, desde este lunes pueden orar y confe…"
468,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
469,RT @JuanPablo_Alban: Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos so…
470,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
471,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
472,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
473,"#COVID19 | Entre los días 14 y 23 de mayo se llevaron a cabo más de 6,57 millones de test como parte de una campaña de detección iniciada después de que un pequeño rebrote pusiera en alerta a las autoridades tras varias semanas sin registrar contagios.
 https://t.co/HN0dVPqXo8"
474,@resistencia_ecu @FEUEnac_Ecuador AL #coronavirus le gusta eso...  animales..
475,RT @JuanPablo_Alban: Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos so…
476,🌎#ElMundo | #Japón levanta en todo su territorio el estado de emergencia impuesto por el #coronavirus. Los detalles ➡https://t.co/PkABjTFB3K https://t.co/PMIubJlArn
477,"@NezGiovanny @EstebanOrtizMD Que lo pruebe. Cualquiera puede anunciar que la infusión de piel de rana virgen cura coronavirus, artritis, sida y cáncer. Pruebas, pruebas, pruebas, con documentos, PCR confirmatoria, exámenes de seguimiento y las q certifican curación. Sino a callar"
478,RT @Expresoec: El bus se dirigía de la cabecera cantonal de Daule hacia La Aurora. No cumplió la medida establecida para evitar la propagac…
479,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
480,"RT @Expresoec: #Coronavirus: Algunas comunas de este cantón permanecen en rojo. Olón, Curia y Montañita son algunas de ellas.
https://t.co/…"
481,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
482,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
483,"RT @espol: Diario @Expresoec destaca la labor del Laboratorio para Investigaciones Biomédicas de #ESPOL, en el cual se desarrolla un protot…"
484,"RT @Expresoec: Debido a la emergencia del #coronavirus, Michela Pincay cerrará su local de Guayarte. Los detalles. 👇 https://t.co/28SuFqDy9m"
485,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
486,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
487,"RT @Expresoec: A partir del próximo jueves 28 de mayo, el cantón Durán levantará su alerta y pasará del semáforo rojo al amarillo. https://…"
488,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
489,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
490,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
491,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
492,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
493,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
494,"RT @Expresoec: Debido a la emergencia del #coronavirus, Michela Pincay cerrará su local de Guayarte. Los detalles. 👇 https://t.co/28SuFqDy9m"
495,RT @JuanPablo_Alban: Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos so…
496,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
497,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
498,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
499,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
500,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
501,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
502,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
503,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
504,RT @wilfridolaz: ¿En serio? Lo pide el que ha co-gobernado con Lenín Moreno y que con CREO votaron juntitos de la mano a favor de esa nefas…
505,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
506,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
507,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
508,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
509,"RT @teleamazonasec: #LoMásVisto El coronavirus está “adaptado de manera única para infectar a los humanos”, según experto-&gt; https://t.co/cW…"
510,"@DavilaAurelio Ahí está el vídeo completo donde Vargas le echa la culpa a la educación virtual del contagio del Coronavirus, veanlo y escuchen completa la información y verán que tiene lógica lo que dice. https://t.co/msy0EOkLUk"
511,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
512,RT @wilfridolaz: ¿En serio? Lo pide el que ha co-gobernado con Lenín Moreno y que con CREO votaron juntitos de la mano a favor de esa nefas…
513,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
514,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
515,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
516,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
517,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
518,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
519,"RT @CLMoralesB: Seamos responsables porque seguimos conviviendo con el #coronavirus, aunque los niveles de contagios hayan disminuido. No b…"
520,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
521,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
522,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
523,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
524,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
525,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
526,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
527,RT @mariferguillen3: Por si acaso él #cacerolazo es contra él hambre y el desempleo. No para rogarle al coronavirus que se vaya o para pedi…
528,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
529,"La mortalidad por coronavirus incrementó un 226% en Quito
Gente normal: mejor quedarnos en casa, es mejor prevenir por ahora
Also otra gente: salgamos a las calles a aglomerarnos y no respetar la distancia!"
530,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
531,Rueda de prensa sobre novedades en cuanto al coronavirus en Ecuador https://t.co/VFjulUc11Z https://t.co/Q6Dq0lK0jE
532,"RT @CLMoralesB: Pese al cambio de semáforo en algunos cantones, mantendré acciones como la entrega de raciones alimenticias y medidas de sa…"
533,"RT @CLMoralesB: Hago un llamado a los habitantes de los cantones del #Guayas que están cambiando el semáforo a amarillo, durante la actual…"
534,"RT @CLMoralesB: Entrevista en La Voz de Milagro: a pesar del accionar desplegado para hacer frente a la #pandemia de #coronavirus, no se ha…"
535,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
536,"🇪🇨 Los católicos de #Ecuador, que representan el 70% de los 17,5 millones de habitantes, desde este lunes pueden orar y confesarse en iglesias, pero misas públicas seguirán prohibidas por el #coronavirus. #AFP @afpquito @AFPespanol https://t.co/2vSstN7viH https://t.co/Xt6yon0ORi"
537,RT @CLMoralesB: Entrevista en radio @925forever: #Guayas está mucho mejor respecto al #coronavirus porque la curva aplanó. Tenemos ya los r…
538,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
539,RT @el_telegrafo: Varios países del mundo han iniciado el lunes un lento proceso de reapertura de comercios y otras actividades públicas a…
540,"RT @Expresoec: #COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados…"
541,"RT @ChildFundEc: ¿Cúanto sabes sobre el Coronavirus #Covid19? Informados y juntos podemos proteger a nuestros seres más queridos. 

Pon a p…"
542,RT @wilfridolaz: ¿En serio? Lo pide el que ha co-gobernado con Lenín Moreno y que con CREO votaron juntitos de la mano a favor de esa nefas…
543,"RT @Deporvito: #URGENTE 

¡PRESIDENTE DE UN CLUB ECUATORIANO SE ENCUENTRA INTERNADO DEBIDO AL COVID-19!

(AQUÍ LOS DETALLES)
https://t.co/V…"
544,RT @JuanPablo_Alban: Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos so…
545,"RT @Deporvito: #URGENTE 

¡DOS NUEVOS CASOS DE CORONAVIRUS EN LA PREMIER LEAGUE TRAS UN COMUNICADO OFICIAL! 

(AQUÍ LOS DETALLES)
https://t…"
546,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
547,"#COVID19Ec | El equipo eléctrico comenzó hoy los exámenes médicos a toda su plantilla. Esperan el miércoles, con resultados en mano, empezar a trabajar sobre el césped.
 https://t.co/Kp1IaYynkg"
548,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
549,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
550,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
551,"RT @elnorteadiario: #Pimampiro | Con la finalidad de evitar la aglomeración de personas en los diferentes eventos, como normalmente se lo h…"
552,"RT @GobiernoGuayas: @CLMoralesB Morales aseguró que pese al cambio de semáforo en algunos cantones, mantendrá acciones como entrega de alim…"
553,RT @GobiernoGuayas: Prefecto @CLMoralesB en entrevista para La Voz de Milagro: a pesar del accionar desplegado para enfrentar el #coronavir…
554,"RT @elnorteadiario: #Coronavirus A sus 39 años, los mismos con los que falleció su marido, Carvajal es quizás el caso más dramático de la c…"
555,Vea el último reporte oficial sobre las acciones para prevenir contagios de coronavirus o Covid19 en Ecuador https://t.co/y0AGcEmIJO https://t.co/ZsQvZJJ8vQ
556,"RT @GobiernoGuayas: @teleamazonasec @CLMoralesB En el desarrollo de la entrevista, el prefecto @CLMoralesB evaluó la situación de la provin…"
557,"RT @elnorteadiario: #Ibarra | Según el testimonio de los agentes de tránsito, se detuvo al conductor del vehículo circulando en horario no…"
558,RT @pablonaval: Así se hizo la portada de la edición de mañana del #NewYorkTimes https://t.co/TiZ4hOpEp9
559,"RT @GobiernoGuayas: El prefecto @CLMoralesB es entrevistado ahora en radio Forever. ""Guayas está mucho mejor respecto al #coronavirus porqu…"
560,"RT @elnorteadiario: #Carchi está en emergencia vial, así lo oficializó el COE provincial. 🛣 La declaración se tras analizar la crítica situ…"
561,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
562,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
563,"RT @elnorteadiario: ✅✅💪💪 El saludo y admiración a nuestras Fuerzas Armadas por su notable trabajo en la primera linea, de una batalla sin p…"
564,"RT @revistavistazo: #ATENCIÓN Un grupo de investigadores de Reino Unido, Suecia y Dinamarca hallaron el 'Talón de Aquiles' del #coronavirus…"
565,"RT @Pablofame: Esto es una catástrofe. Hace rato se exhortó a liberar a PPLs, cuyas penas son leves. 400 PPLs de carcel de ambato dan posit…"
566,"@LoroHomero Con esas placas en dos patadas se puede averiguar TODO.
Hay que escupirles y toserles a estos hptas, que el coronavirus haga lo suyo.. 

Ejemplo de lo peor que tenemos como especie.."
567,"RT @ntubay: La @espol también va tras una vacuna contra el Covid-19. 
Más que a la competencia global, apunta a crear una plataforma para p…"
568,"RT @teleamazonasec: #LoMásVisto El coronavirus está “adaptado de manera única para infectar a los humanos”, según experto-&gt; https://t.co/cW…"
569,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
570,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
571,"#URGENTE 

¡PRESIDENTE DE UN CLUB ECUATORIANO SE ENCUENTRA INTERNADO DEBIDO AL COVID-19!

(AQUÍ LOS DETALLES)
https://t.co/VDA5Iyy6tA https://t.co/9EUoCj7zyd"
572,RT @KCH_FM: Uruguay reforzará las medidas sanitarias en la frontera con Brasil por un brote de coronavirus 👉 https://t.co/4cb1CJOlAW https:…
573,RT @mariferguillen3: Por si acaso él #cacerolazo es contra él hambre y el desempleo. No para rogarle al coronavirus que se vaya o para pedi…
